"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","Canonical Link Element 2","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.neuform-fitness.com/blog-posts/the-discipline-myth-why-consistency-beats-motivation-every-time","text/html","200","OK","Indexable","","The Discipline Myth: Why Motivation Isn’t the Problem | NeuForm","63","573","Consistency beats motivation. Learn why discipline isn’t the real issue and what actually drives habits.","104","632","","0","0","","0","The Discipline Myth: Why Consistency Beats Motivation Every Time","64","","0","","0","Index","","","","https://www.neuform-fitness.com/blog-posts/the-discipline-myth-why-consistency-beats-motivation-every-time","","","","","","","113660","37168","37168","14.238","","575","109","5.275","68.475","Normal","3.230","2","1","","2","1","0","1.920","15","10","0","0","0","0","","","","","78a0ddb0c9e352ab1dba77525836b310","0.367","Tue, 20 Jan 2026 15:54:55 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/blog-posts/the-discipline-myth-why-consistency-beats-motivation-every-time","2026-01-20 09:54:55"
"https://www.neuform-fitness.com/blog-posts/overcoming-gym-anxiety","text/html","200","OK","Indexable","","Overcoming Gym Anxiety: How to Start Training Confidently | NeuForm","67","623","Gym anxiety is common. Learn practical ways to build confidence and train without feeling overwhelmed.","102","649","","0","0","","0","Overcoming Gym Anxiety: Build Confidence With a Plan","52","Why Gym Anxiety Happens","23","Why Having a Plan Works","23","Index","","","","https://www.neuform-fitness.com/blog-posts/overcoming-gym-anxiety","","","","","","","114678","37636","37636","14.418","","731","126","5.802","70.285","Fairly Easy","3.983","2","1","","2","1","0","1.920","15","11","0","0","0","0","","","","","accffb466ee518c32fc05b73ca86cec9","0.460","Tue, 20 Jan 2026 15:54:56 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/blog-posts/overcoming-gym-anxiety","2026-01-20 09:54:55"
"https://www.neuform-fitness.com/blog-posts/strength-curves-matching-resistance-to-muscle-mechanics","text/html","200","OK","Indexable","","Strength Curves Explained: Matching Resistance to Muscles | NeuForm","67","628","Learn how strength curves affect exercises and how resistance tools change muscle loading.","90","577","","0","0","","0","Strength Curves: Matching Resistance to Muscle Mechanics","56","","0","","0","Index","","","","https://www.neuform-fitness.com/blog-posts/strength-curves-matching-resistance-to-muscle-mechanics","","","","","","","114490","37492","37492","14.362","","673","129","5.217","72.943","Fairly Easy","3.777","2","1","","2","1","0","1.920","15","11","0","0","0","0","","","","","72292103e308a462ad3cfef52b6da45","0.400","Tue, 20 Jan 2026 15:54:56 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/blog-posts/strength-curves-matching-resistance-to-muscle-mechanics","2026-01-20 09:54:56"
"https://www.neuform-fitness.com/blog-posts/why-beginners-plateau----and-how-advanced-programming-fixes-it","text/html","200","OK","Indexable","","Why Beginners Plateau (And How to Fix It) | NeuForm","51","471","Beginners plateau when training stops matching the goal. Learn the most common causes and fixes.","96","625","","0","0","","0","Why Beginners Plateau — And How Advanced Programming Fixes It","61","","0","","0","Index","","","","https://www.neuform-fitness.com/blog-posts/why-beginners-plateau----and-how-advanced-programming-fixes-it","","","","","","","114063","37385","37385","14.321","","656","113","5.805","71.592","Fairly Easy","3.662","2","1","","2","1","0","1.920","15","10","0","0","0","0","","","","","b36013bc1452c24f23ec430b2b2d0106","0.377","Tue, 20 Jan 2026 15:54:56 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/blog-posts/why-beginners-plateau----and-how-advanced-programming-fixes-it","2026-01-20 09:54:56"
"https://www.neuform-fitness.com/blog-posts/progressive-overload-for-strength-gains-the-key-to-getting-stronger","text/html","200","OK","Indexable","","Progressive Overload for Strength Gains Explained | NeuForm","59","541","Progressive overload drives strength gains. Learn how to apply it safely and consistently over time.","100","611","","0","0","","0","Progressive Overload for Strength Gains: The Key to Getting Stronger","68","","0","","0","Index","","","","https://www.neuform-fitness.com/blog-posts/progressive-overload-for-strength-gains-the-key-to-getting-stronger","","","","","","","114811","37593","37593","14.401","","726","130","5.585","73.567","Fairly Easy","4.058","2","1","","2","1","0","1.920","15","11","0","0","0","0","","","","","992005d10a432eace78376444a3a0002","0.366","Tue, 20 Jan 2026 15:54:56 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/blog-posts/progressive-overload-for-strength-gains-the-key-to-getting-stronger","2026-01-20 09:54:56"
"https://www.neuform-fitness.com/blog-posts/how-functional-fitness-improves-daily-life","text/html","200","OK","Indexable","","How Functional Fitness Improves Daily Life | NeuForm Fitness","60","547","Functional fitness builds strength you actually use—lifting, carrying, and moving better day to day.","100","604","","0","0","","0","How Functional Fitness Improves Daily Life","42","","0","","0","Index","","","","https://www.neuform-fitness.com/blog-posts/how-functional-fitness-improves-daily-life","","","","","","","113975","37206","37206","14.253","","618","109","5.670","64.050","Normal","3.568","2","1","","2","1","0","1.920","15","11","0","0","0","0","","","","","41704a2613ceb16ea4fb9c0d0083829a","1.159","Tue, 20 Jan 2026 15:54:56 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/blog-posts/how-functional-fitness-improves-daily-life","2026-01-20 09:54:55"
"https://www.neuform-fitness.com/training-plans/6-week-speed-power-training-plan","text/html","200","OK","Indexable","","6-Week Speed & Power Training Plan | NeuForm Fitness","52","493","A 6-week plan combining strength, plyometrics, and explosive work for athletic performance.","91","573","","0","0","","0","6-Week Speed & Power Training Plan","34","See inside plan","15","Frequently Asked Questions","26","","","","","https://www.neuform-fitness.com/training-plans/6-week-speed-power-training-plan","","","","","","","161910","49440","49440","18.940","","356","68","5.235","80.800","Easy","2.086","2","1","","4","3","0","5.770","17","11","0","3","2","0","","","","","d0953aae96b79ffa43276aa33ff9e5df","0.474","Tue, 20 Jan 2026 15:54:56 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/training-plans/6-week-speed-power-training-plan","2026-01-20 09:54:56"
"https://www.neuform-fitness.com/training-plans/full-body-static-stretching-routine","text/html","200","OK","Indexable","","Full-Body Static Stretching Routine | NeuForm Fitness","53","473","A simple full-body stretching routine to support recovery, mobility, and better movement.","89","547","","0","0","","0","Full-Body Static Stretching Routine","35","See inside plan","15","Frequently Asked Questions","26","","","","","https://www.neuform-fitness.com/training-plans/full-body-static-stretching-routine","","","","","","","161284","49216","49216","18.854","","288","60","4.800","71.538","Fairly Easy","1.758","2","1","","3","2","0","3.850","17","11","0","3","2","0","","","","","ea756237a8957ee9c5960ce43e20669c","0.494","Tue, 20 Jan 2026 15:54:57 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/training-plans/full-body-static-stretching-routine","2026-01-20 09:54:56"
"https://www.neuform-fitness.com/blog-posts/training-logs-the-most-underrated-tool-for-muscle-and-strength","text/html","200","OK","Indexable","","Training Logs: The Most Underrated Tool for Progress | NeuForm","62","571","Training logs reveal patterns, plateaus, and progress. Learn what to track and why it matters.","94","573","","0","0","","0","Training Logs: The Most Underrated Tool for Muscle and Strength","63","","0","","0","Index","","","","https://www.neuform-fitness.com/blog-posts/training-logs-the-most-underrated-tool-for-muscle-and-strength","","","","","","","113151","36990","36990","14.170","","538","95","5.663","79.062","Fairly Easy","2.879","2","1","","2","1","0","1.920","14","10","0","1","1","0","","","","","db5cb015f2d4d18c9799804c2455ab3b","1.268","Tue, 20 Jan 2026 15:54:57 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/blog-posts/training-logs-the-most-underrated-tool-for-muscle-and-strength","2026-01-20 09:54:55"
"https://www.neuform-fitness.com/training-plans/6-week-functional-fitness-training-plan","text/html","200","OK","Indexable","","6-Week Functional Fitness Training Plan | NeuForm Fitness","57","521","Build strength, mobility, and conditioning that carries over to real-life performance.","86","508","","0","0","","0","6-Week Functional Fitness Training Plan","39","See inside plan","15","Frequently Asked Questions","26","","","","","https://www.neuform-fitness.com/training-plans/6-week-functional-fitness-training-plan","","","","","","","161957","49377","49377","18.915","","349","68","5.132","75.332","Fairly Easy","2.081","2","1","","4","3","0","5.770","17","11","0","3","2","0","","","","","6c45ce4c0fc197e94930c839765eb211","0.522","Tue, 20 Jan 2026 15:54:57 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/training-plans/6-week-functional-fitness-training-plan","2026-01-20 09:54:56"
"https://www.neuform-fitness.com/training-plans/full-body-dynamic-warm-up-routine","text/html","200","OK","Indexable","","Full-Body Dynamic Warm-Up Routine | NeuForm Fitness","51","489","A fast, effective warm-up to prep joints, improve range of motion, and lift better.","83","490","","0","0","","0","Full-Body Dynamic Warm-Up Routine","33","See inside plan","15","Frequently Asked Questions","26","","","","","https://www.neuform-fitness.com/training-plans/full-body-dynamic-warm-up-routine","","","","","","","161271","49309","49309","18.889","","293","60","4.883","71.658","Fairly Easy","1.769","2","1","","3","2","0","3.850","17","11","0","3","2","0","","","","","d207cc2f64316a79359a769c0c7ef013","0.603","Tue, 20 Jan 2026 15:54:57 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/training-plans/full-body-dynamic-warm-up-routine","2026-01-20 09:54:56"
"https://www.neuform-fitness.com/training-plans/6-week-advanced-hypertrophy-training-plan","text/html","200","OK","Indexable","","6-Week Advanced Hypertrophy Plan | NeuForm Fitness","50","483","An advanced hypertrophy plan using smart volume, progression, and recovery to drive muscle growth.","98","630","","0","0","","0","6-Week Advanced Hypertrophy Training Plan","41","See inside plan","15","Frequently Asked Questions","26","","","","","https://www.neuform-fitness.com/training-plans/6-week-advanced-hypertrophy-training-plan","","","","","","","162038","49407","49407","18.927","","328","66","4.970","86.240","Easy","1.961","2","1","","6","5","0","9.620","17","11","0","3","2","0","","","","","4e1245e1d1d1137112c4a76a34a58653","1.320","Tue, 20 Jan 2026 15:54:57 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/training-plans/6-week-advanced-hypertrophy-training-plan","2026-01-20 09:54:56"
"https://www.neuform-fitness.com/training-plans/6-week-strength-training-plan","text/html","200","OK","Indexable","","6-Week Strength Training Plan | NeuForm Fitness","47","435","A focused strength plan built around progressive overload, clean technique, and testing-ready progression.","106","661","","0","0","","0","6-Week Strength Training Plan","29","See inside plan","15","Frequently Asked Questions","26","","","","","https://www.neuform-fitness.com/training-plans/6-week-strength-training-plan","","","","","","","161477","49364","49364","18.910","","330","67","4.925","86.985","Easy","1.950","2","1","","4","3","0","5.770","17","11","0","3","2","0","","","","","9410f73634b9434b5f1a356303e35fcd","0.963","Tue, 20 Jan 2026 15:54:58 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/training-plans/6-week-strength-training-plan","2026-01-20 09:54:57"
"https://www.neuform-fitness.com/dlter-reality-types/analytical-evolver","text/html","200","OK","Indexable","","The Analytical Evolver — DLTER Reality Type","43","390","A structured, insight-driven type that evolves through observation, analysis, and strategic refinement.","103","624","","0","0","","0","The Analytical Evolver","22","","0","","0","index,follow,max-image-preview:large","","","","https://www.neuform-fitness.com/dlter-reality-types/analytical-evolver","","","","","","","172490","51987","51987","19.915","","1872","380","4.926","31.912","Hard","7.849","3","1","","3","2","0","3.850","17","12","0","0","0","0","","","","","d982294dcbf9034d2ecc5059e965fd99","0.544","Tue, 20 Jan 2026 15:54:58 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/dlter-reality-types/analytical-evolver","2026-01-20 09:54:57"
"https://www.neuform-fitness.com/dlter-reality-types/inner-frameworker","text/html","200","OK","Indexable","","The Inner Frameworker — DLTER Reality Type","42","401","A structured, internally grounded type who constructs reality through stable inner frameworks","93","581","","0","0","","0","The Inner Frameworker","21","","0","","0","index,follow,max-image-preview:large","","","","https://www.neuform-fitness.com/dlter-reality-types/inner-frameworker","","","","","","","173492","52515","52515","20.117","","2121","406","5.224","39.991","Hard","8.541","3","1","","3","2","0","3.850","17","12","0","0","0","0","","","","","5e445b371c9e31c57e595ec730bce24c","0.533","Tue, 20 Jan 2026 15:54:58 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/dlter-reality-types/inner-frameworker","2026-01-20 09:54:57"
"https://www.neuform-fitness.com/dlter-reality-types/horizon-breaker","text/html","200","OK","Indexable","","The Horizon Breaker — DLTER Reality Type","40","376","A visionary, boundary-breaking type that drives evolution by sensing and pursuing new possibilities.","100","617","","0","0","","0","The Horizon Breaker","19","","0","","0","index,follow,max-image-preview:large","","","","https://www.neuform-fitness.com/dlter-reality-types/horizon-breaker","","","","","","","172213","51878","51878","19.873","","1846","381","4.845","35.879","Hard","7.740","3","1","","3","2","0","3.850","17","12","0","0","0","0","","","","","3785af0833334946c04965ec948b7a8f","0.566","Tue, 20 Jan 2026 15:54:58 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/dlter-reality-types/horizon-breaker","2026-01-20 09:54:58"
"https://www.neuform-fitness.com/dlter-reality-types/dimensional-anchor","text/html","200","OK","Indexable","","The Dimensional Anchor — DLTER Reality Type","43","413","A grounded, stabilizing identity type that maintains clarity and presence in shifting environments.","99","600","","0","0","","0","The Dimensional Anchor","22","","0","","0","index,follow,max-image-preview:large","","","","https://www.neuform-fitness.com/dlter-reality-types/dimensional-anchor","","","","","","","172375","52021","52021","19.928","","1940","379","5.119","42.469","Hard","7.768","3","1","","3","2","0","3.850","17","12","0","0","0","0","","","","","900e213e5dc4ba72b48c2a37c152cde2","0.793","Tue, 20 Jan 2026 15:54:58 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/dlter-reality-types/dimensional-anchor","2026-01-20 09:54:57"
"https://www.neuform-fitness.com/dlter-reality-types/fluxbound-weaver","text/html","200","OK","Indexable","","The Fluxbound Weaver — DLTER Reality Type","41","399","A fluid, emotionally rich identity type anchored by a stable inner core and deep self-awareness.","96","583","","0","0","","0","The Fluxbound Weaver","20","","0","","0","index,follow,max-image-preview:large","","","","https://www.neuform-fitness.com/dlter-reality-types/fluxbound-weaver","","","","","","","172771","52028","52028","19.931","","1979","393","5.036","40.603","Hard","8.016","3","1","","3","2","0","3.850","17","12","0","0","0","0","","","","","37aa672bff9a5b01c762cbaf5fa5c4f6","0.558","Tue, 20 Jan 2026 15:54:58 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/dlter-reality-types/fluxbound-weaver","2026-01-20 09:54:58"
"https://www.neuform-fitness.com/dlter-reality-types/reality-architect","text/html","200","OK","Indexable","","The Reality Architect — DLTER Reality Type","42","379","A structured, strategic identity type that brings order, clarity, and systems thinking to the world.","100","588","","0","0","","0","The Reality Architect","21","","0","","0","index,follow,max-image-preview:large","","","","https://www.neuform-fitness.com/dlter-reality-types/reality-architect","","","","","","","172661","52106","52106","19.961","","1940","393","4.936","39.689","Hard","7.950","3","1","","3","2","0","3.850","17","12","0","0","0","0","","","","","3b210577e65f4b85f58ccb7f36520662","0.530","Tue, 20 Jan 2026 15:54:58 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/dlter-reality-types/reality-architect","2026-01-20 09:54:58"
"https://www.neuform-fitness.com/dlter-reality-types/external-catalyst","text/html","200","OK","Indexable","","The External Catalyst — DLTER Reality Type","42","383","A dynamic, high-energy identity type that sparks movement, activation, and momentum.","84","542","","0","0","","0","The External Catalyst","21","","0","","0","index,follow,max-image-preview:large","","","","https://www.neuform-fitness.com/dlter-reality-types/external-catalyst","","","","","","","172796","52194","52194","19.995","","2003","403","4.970","37.363","Hard","8.084","3","1","","3","2","0","3.850","17","12","0","0","0","0","","","","","2a1632d7836781b6a3841f4bdfb729af","0.717","Tue, 20 Jan 2026 15:54:59 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/dlter-reality-types/external-catalyst","2026-01-20 09:54:58"
"https://www.neuform-fitness.com/dlter-reality-types/internal-alchemist","text/html","200","OK","Indexable","","The Internal Alchemist — DLTER Reality Type","43","395","A fluid, intuitive type that transforms inner experience into powerful insight.","79","466","","0","0","","0","The Internal Alchemist","22","","0","","0","index,follow,max-image-preview:large","","","","https://www.neuform-fitness.com/dlter-reality-types/internal-alchemist","","","","","","","174040","52680","52680","20.181","","2174","406","5.355","38.543","Hard","8.832","3","1","","3","2","0","3.850","17","12","0","0","0","0","","","","","ecbcc1dc9a8547e237ae7c1607dd53c7","0.598","Tue, 20 Jan 2026 15:54:59 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/dlter-reality-types/internal-alchemist","2026-01-20 09:54:58"
"https://www.neuform-fitness.com/dlter-explained","text/html","200","OK","Indexable","","DLTER Explained | NeuForm","25","247","Learn what DLTER is, how the Reality Types work, and what the framework explains about identity.","96","608","A calm, skimmable foundation for DLTER: the three axes, what it isn’t, and how the quiz produces useful results.","112","691","","0","DLTER Explained","15","The three axes","14","The geometry model","18","index,follow,max-image-preview:large","","","","https://www.neuform-fitness.com/dlter-explained","https://www.neuform-fitness.com/dlter-explained","","","","","","143271","43519","43519","16.671","","1664","292","5.699","61.898","Normal","7.635","3","0","","23","14","0","26.920","25","12","0","0","0","0","","","","","9ef96d633d6da87dddeb52e409f1303d","0.233","Tue, 20 Jan 2026 15:54:59 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/dlter-explained","2026-01-20 09:54:59"
"https://www.neuform-fitness.com/dlter-reality-types/dimensional-flowweaver","text/html","200","OK","Indexable","","The Dimensional Flowweaver — DLTER Reality Type","47","455","A fluid, adaptive identity type that evolves through movement, experience, and environmental flow.","98","607","","0","0","","0","The Dimensional Flowweaver","26","","0","","0","index,follow,max-image-preview:large","","","","https://www.neuform-fitness.com/dlter-reality-types/dimensional-flowweaver","","","","","","","173747","52348","52348","20.054","","2036","398","5.116","36.099","Hard","8.444","3","1","","3","2","0","3.850","17","12","0","0","0","0","","","","","3e3c588668c10f55435e7cddb271dd4d","0.568","Tue, 20 Jan 2026 15:54:59 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/dlter-reality-types/dimensional-flowweaver","2026-01-20 09:54:58"
"https://www.neuform-fitness.com/start-plan-unlock","text/html","200","OK","Non-Indexable","Redirected","Start Plan Unlock","17","152","","0","0","","0","0","","0","","0","","0","","0","noindex","noindex,nofollow,noarchive,max-image-preview:large","","0; url=/start-plan","https://www.neuform-fitness.com/start-plan-unlock","https://www.neuform-fitness.com/start-plan-unlock","","","","","","82902","26901","26901","10.305","","16","3","5.333","32.222","Hard","0.271","3","0","","1","1","0","1.920","2","1","0","0","0","0","","","","","a669bb21b09707eafecfa23d9267d428","0.193","Tue, 20 Jan 2026 15:54:59 GMT","https://www.neuform-fitness.com/start-plan","Meta Refresh Redirect","","","1.1","","","","","","https://www.neuform-fitness.com/start-plan-unlock","2026-01-20 09:54:59"
"https://www.neuform-fitness.com/dlter-reality-types/resonant-fieldholder","text/html","200","OK","Indexable","","The Resonant Fieldholder — DLTER Reality Type","45","421","A relationally attuned, harmony-focused type that senses and stabilizes emotional fields with adaptive resonance.","113","703","","0","0","","0","The Resonant Fieldholder","24","","0","","0","index,follow,max-image-preview:large","","","","https://www.neuform-fitness.com/dlter-reality-types/resonant-fieldholder","","","","","","","173129","51973","51973","19.910","","1944","396","4.909","35.829","Hard","8.000","3","1","","3","2","0","3.850","17","12","0","0","0","0","","","","","cd04411b5abe8897601282adf9824ad5","0.631","Tue, 20 Jan 2026 15:54:59 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/dlter-reality-types/resonant-fieldholder","2026-01-20 09:54:59"
"https://www.neuform-fitness.com/dlter-reality-types/structured-empathic-lens","text/html","200","OK","Indexable","","The Structured Empathic Lens — DLTER Reality Type","49","464","A stable, emotionally intelligent type that blends structure with depth, creating grounded and meaningful insight.","114","696","","0","0","","0","The Structured Empathic Lens","28","","0","","0","index,follow,max-image-preview:large","","","","https://www.neuform-fitness.com/dlter-reality-types/structured-empathic-lens","","","","","","","173321","52147","52147","19.977","","1987","398","4.992","36.187","Hard","8.208","3","1","","3","2","0","3.850","17","12","0","0","0","0","","","","","c213b2c1df1240e72ce5cfb620ce86e2","0.645","Tue, 20 Jan 2026 15:54:59 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/dlter-reality-types/structured-empathic-lens","2026-01-20 09:54:59"
"https://www.neuform-fitness.com/dlter-reality-types/axis-synthesizer","text/html","200","OK","Indexable","","The Axis Synthesizer — DLTER Reality Type","41","380","A liminal identity type balancing structure and fluidity, synthesizing opposing forces into coherent understanding.","115","702","","0","0","","0","The Axis Synthesizer","20","","0","","0","index,follow,max-image-preview:large","","","","https://www.neuform-fitness.com/dlter-reality-types/axis-synthesizer","","","","","","","172663","52023","52023","19.929","","1949","384","5.076","38.387","Hard","7.962","3","1","","3","2","0","3.850","17","12","0","0","0","0","","","","","48266246b5d12c4c2672a734dc5118f0","0.604","Tue, 20 Jan 2026 15:54:59 GMT","","","","","1.1","","","","","","https://www.neuform-fitness.com/dlter-reality-types/axis-synthesizer","2026-01-20 09:54:59"
